loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
3600.0, 36 months,11.99,119.56,B,B3,Health Alliance Plan (Credent. Analyst),10+ years,RENT,41430.0,Not Verified,May-2014,Fully Paid,credit_card,Credit card refinancing,15.64,Nov-1974,8.0,1.0,2541.0,23.3,49.0,w,INDIVIDUAL,5.0,1.0,"28988 Coleman Pike Apt. 631
Lake Michaelstad, VA 22690"
30000.0, 60 months,14.98,713.39,C,C3,Risk and Control Analyst II,10+ years,MORTGAGE,82000.0,Verified,Jan-2014,Fully Paid,debt_consolidation,Debt Consolidation,10.8,Aug-2001,9.0,0.0,19966.0,78.3,21.0,f,INDIVIDUAL,6.0,0.0,"5693 Henderson Well
Robertsonside, AR 29597"
9000.0, 36 months,7.89,281.58,A,A5,Administrative Assistant,10+ years,RENT,40000.0,Source Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,29.19,Sep-1986,15.0,0.0,12669.0,38.7,27.0,w,INDIVIDUAL,0.0,0.0,"550 Powers Ranch
Alexisberg, OR 30723"
3000.0, 36 months,16.29,105.91,D,D1,H. Lee Moffitt Cancer Center,4 years,MORTGAGE,65000.0,Not Verified,Dec-2011,Charged Off,other,Medical Leave - Household Expenses,15.16,Jun-2007,12.0,0.0,9089.0,60.2,18.0,f,INDIVIDUAL,,0.0,"6554 Brown Isle Apt. 592
Alvarezfort, OR 11650"
10625.0, 60 months,19.97,281.33,D,D5,Sprey system operator,5 years,RENT,31000.0,Source Verified,Dec-2013,Charged Off,debt_consolidation,debt consolidation,34.57,Sep-2004,17.0,0.0,19965.0,52.4,27.0,f,INDIVIDUAL,0.0,0.0,"160 Ruiz Prairie
Youngville, WV 30723"
2750.0, 36 months,21.0,103.61,E,E2,Hoffman Southwest,9 years,MORTGAGE,100000.0,Not Verified,Jul-2013,Fully Paid,debt_consolidation,remodel,3.22,Apr-1999,4.0,1.0,350.0,8.7,15.0,w,INDIVIDUAL,3.0,1.0,"226 Rachel Row Suite 211
Smithview, CO 48052"
35000.0, 60 months,21.99,966.47,F,F1,Communication Technician,9 years,MORTGAGE,112000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,13.3,May-2004,13.0,1.0,25755.0,62.5,30.0,w,INDIVIDUAL,2.0,1.0,"PSC 1888, Box 0310
APO AE 22690"
11000.0, 60 months,15.61,265.23,C,C4,Operator,8 years,RENT,50000.0,Source Verified,Feb-2014,Fully Paid,credit_card,Credit card refinancing,26.74,Dec-2005,29.0,0.0,7823.0,50.7,54.0,f,INDIVIDUAL,2.0,0.0,"233 Gibson Mountains
South Colleenberg, ME 30723"
14400.0, 60 months,17.57,362.31,D,D4,Quality control,10+ years,MORTGAGE,110000.0,Not Verified,Nov-2015,Charged Off,debt_consolidation,Debt consolidation,28.26,Apr-1998,17.0,0.0,17614.0,67.2,51.0,f,INDIVIDUAL,5.0,0.0,"Unit 3774 Box 8057
DPO AP 30723"
6000.0, 36 months,11.44,197.69,B,B4,Lead dental assistant,10+ years,MORTGAGE,58000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,20.09,Feb-1986,10.0,0.0,25578.0,61.5,17.0,w,INDIVIDUAL,1.0,0.0,"605 Leonard Road Apt. 921
Davidton, OR 05113"
20000.0, 36 months,14.49,688.33,C,C4,Software Engineer III,2 years,MORTGAGE,108000.0,Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,8.04,Aug-2000,9.0,0.0,29354.0,66.6,20.0,w,INDIVIDUAL,1.0,0.0,"867 Teresa Spring Apt. 923
Chambersstad, NJ 22690"
9600.0, 36 months,16.29,338.89,C,C4,Eclipse Metal Fabrication,3 years,MORTGAGE,65000.0,Verified,May-2013,Fully Paid,credit_card,Credit Cards Refi.,26.32,May-1997,14.0,0.0,54948.0,29.6,29.0,w,INDIVIDUAL,5.0,0.0,"14589 Baker Trail Suite 908
Ashleyport, WI 30723"
18000.0, 36 months,8.18,565.56,B,B1,Cash Management Specialist,4 years,MORTGAGE,60000.0,Not Verified,Apr-2015,Fully Paid,car,Car financing,16.38,Aug-1985,13.0,1.0,12016.0,47.3,27.0,w,INDIVIDUAL,2.0,1.0,"6487 Reed Stravenue
Mendozamouth, IL 30723"
33500.0, 36 months,8.9,1063.74,A,A5,best friends,10+ years,OWN,85000.0,Source Verified,Oct-2012,Fully Paid,debt_consolidation,debt consolidation,10.92,Aug-2000,13.0,0.0,13367.0,21.1,40.0,f,INDIVIDUAL,7.0,0.0,"5549 White Court
South Francisland, IA 29597"
1200.0, 36 months,16.29,42.37,C,C5,Davis Beverage Group,< 1 year,OWN,30000.0,Source Verified,Apr-2012,Fully Paid,debt_consolidation,quick loan ,8.24,Jan-2006,4.0,0.0,7359.0,93.7,4.0,f,INDIVIDUAL,0.0,0.0,"97655 Deborah Vista Suite 649
North Tiffanyburgh, WY 30723"
18000.0, 60 months,19.72,474.09,D,D5,Arlington ISD,10+ years,MORTGAGE,65000.0,Verified,Aug-2012,Fully Paid,credit_card,Credit Card Payoff,19.99,Jan-1987,8.0,1.0,17260.0,80.7,30.0,f,INDIVIDUAL,2.0,1.0,"6752 Jackson Prairie Suite 662
North Christopherview, CT 48052"
12000.0, 60 months,14.98,285.36,C,C3,visual art educator,8 years,RENT,71000.0,Verified,Jan-2014,Charged Off,debt_consolidation,improving my future,11.09,Nov-2001,6.0,1.0,9976.0,95.0,9.0,f,INDIVIDUAL,0.0,1.0,"964 Romero Point Apt. 943
North Christina, UT 70466"
19200.0, 36 months,12.99,646.84,C,C1,National Account Manager,1 year,MORTGAGE,290000.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,13.14,May-1985,12.0,0.0,199332.0,69.7,32.0,w,INDIVIDUAL,3.0,0.0,"161 Joseph Square
Jessicastad, VT 29597"
4000.0, 36 months,6.24,122.13,A,A2,Maintenance Manager,6 years,MORTGAGE,75000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,17.63,Nov-1990,14.0,0.0,4031.0,11.1,30.0,w,INDIVIDUAL,2.0,0.0,"0928 Fuentes Station
Walkerborough, VT 05113"
3600.0, 36 months,9.99,116.15,B,B3,Director of Business Development,1 year,RENT,55000.0,Not Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,15.54,Oct-2007,7.0,0.0,7257.0,70.5,9.0,w,INDIVIDUAL,0.0,0.0,"2426 Griffith Mews
Lake Davidside, LA 05113"
16000.0, 60 months,15.88,388.07,C,C4,Wingspan Portfolio Advisors,1 year,RENT,42000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,The Debt Consolidator,12.33,Oct-2002,14.0,0.0,9995.0,32.3,36.0,w,INDIVIDUAL,0.0,0.0,"0409 Reid Avenue
Lake Kimberly, ME 05113"
11000.0, 36 months,10.99,360.08,B,B2,Clinical Nurse,3 years,MORTGAGE,115000.0,Not Verified,Dec-2013,Fully Paid,debt_consolidation,Debt Conso,9.14,Dec-2004,17.0,0.0,6310.0,14.6,23.0,w,INDIVIDUAL,2.0,0.0,"6269 Timothy Road
Angelahaven, WA 48052"
5000.0, 36 months,14.65,172.48,C,C5,Assistant manager,10+ years,OWN,52000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,10.34,Oct-1996,7.0,0.0,11526.0,81.2,17.0,f,INDIVIDUAL,1.0,0.0,"83611 Conrad Harbors Apt. 210
Port Jessica, MT 48052"
7000.0, 36 months,12.49,234.15,B,B5,Sales,10+ years,RENT,62000.0,Not Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,10.8,Aug-2007,13.0,0.0,7569.0,22.4,16.0,f,INDIVIDUAL,0.0,0.0,"2030 Wesley Lights
East Marcushaven, IA 70466"
10800.0, 36 months,6.99,333.43,A,A3,Scripps Howard,10+ years,MORTGAGE,110000.0,Not Verified,Jul-2011,Fully Paid,home_improvement,Rehab Rental Condo,13.47,Nov-1983,12.0,0.0,65434.0,71.4,26.0,f,INDIVIDUAL,,0.0,"9258 Sarah Point Apt. 648
Whitneyborough, NM 00813"
10000.0, 36 months,12.12,332.72,B,B3,Interceramic ,10+ years,MORTGAGE,68400.0,Not Verified,Oct-2012,Fully Paid,debt_consolidation,Debt consolidation,21.19,Oct-1988,15.0,0.0,9049.0,38.5,29.0,f,INDIVIDUAL,1.0,0.0,"397 Thomas Estates Suite 071
Hansonburgh, KY 48052"
20000.0, 60 months,14.65,472.14,C,C3,Micro/Sys,2 years,MORTGAGE,56000.0,Verified,Dec-2011,Fully Paid,credit_card,Pay off high interest credit cards,12.15,Jul-1993,9.0,0.0,19348.0,59.9,15.0,f,INDIVIDUAL,,0.0,"89372 Cherry Turnpike
Lewisberg, AR 70466"
10000.0, 36 months,12.35,333.82,B,B4,xpedx,8 years,OWN,34000.0,Not Verified,Aug-2013,Fully Paid,debt_consolidation,debt consolidation,18.92,Jan-2001,10.0,0.0,8900.0,30.8,23.0,f,INDIVIDUAL,0.0,0.0,"39334 Damon Roads Apt. 800
West Johntown, AR 30723"
30000.0, 60 months,17.86,759.52,D,D5,Equal Employment Manager,10+ years,RENT,126000.0,Verified,Feb-2015,Charged Off,credit_card,Credit card refinancing,30.4,May-1998,13.0,0.0,81502.0,92.6,21.0,w,INDIVIDUAL,0.0,0.0,"575 Heidi Route Suite 887
Lake Troy, MD 70466"
5000.0, 36 months,11.99,166.05,C,C1,MSA,10+ years,MORTGAGE,65000.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,17.69,Apr-1995,8.0,0.0,9587.0,93.1,20.0,w,INDIVIDUAL,1.0,0.0,"63932 Caitlin Garden Apt. 519
Paulfurt, WV 22690"
15600.0, 36 months,9.49,499.65,B,B2,Special Education Teacher,6 years,RENT,73000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,18.99,Feb-2007,8.0,0.0,12978.0,94.7,24.0,w,INDIVIDUAL,0.0,0.0,"53118 Robert Ramp
Joshuaside, OK 22690"
30000.0, 60 months,21.99,828.4,E,E5,IT Consultant,7 years,RENT,118008.0,Verified,Jan-2015,Charged Off,credit_card,Credit card refinancing,35.88,Oct-2008,18.0,0.0,51980.0,45.9,21.0,f,INDIVIDUAL,0.0,0.0,"719 Jared Parkways
Gilbertland, ME 86630"
17375.0, 60 months,17.86,439.89,D,D5,Teacher,5 years,MORTGAGE,52000.0,Source Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,37.06,Aug-2005,17.0,0.0,18191.0,68.1,27.0,f,INDIVIDUAL,1.0,0.0,"356 Park Terrace Apt. 718
Jeffreyport, OK 70466"
20000.0, 36 months,12.12,665.44,B,B3,,,MORTGAGE,70000.0,Source Verified,Mar-2013,Fully Paid,debt_consolidation,Loan 1,24.27,Aug-1996,9.0,0.0,44542.0,73.7,22.0,f,INDIVIDUAL,4.0,0.0,"4321 Shepard Tunnel Apt. 936
Boydmouth, NE 00813"
5000.0, 36 months,17.86,180.42,D,D5,Landscaper,< 1 year,RENT,25000.0,Verified,Jun-2015,Charged Off,other,Other,34.85,Oct-2008,7.0,0.0,4188.0,65.4,26.0,w,INDIVIDUAL,0.0,0.0,"303 Eric Village Suite 025
Lake Valeriestad, PA 86630"
10000.0, 60 months,13.33,229.23,C,C3,VP Secondary Marketing,7 years,MORTGAGE,120000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,16.8,Apr-1994,17.0,0.0,26937.0,41.4,43.0,f,INDIVIDUAL,4.0,0.0,"27041 Cooke Islands Suite 740
Mcdanielport, AR 00813"
9000.0, 36 months,17.86,324.74,D,D5,certified nursing assistant,1 year,OWN,19000.0,Not Verified,Jun-2015,Charged Off,moving,Moving and relocation,7.26,Jul-2008,8.0,0.0,6809.0,82.0,14.0,w,INDIVIDUAL,0.0,0.0,"55849 Bonnie Course
Port Jennifershire, SC 70466"
10000.0, 36 months,17.27,357.88,C,C5,Battelle memorial,3 years,MORTGAGE,50000.0,Verified,Apr-2013,Charged Off,home_improvement,Home improvement,12.49,Jan-1991,8.0,2.0,16939.0,73.0,11.0,f,INDIVIDUAL,1.0,1.0,"58295 John Port Apt. 930
Pittmanberg, NY 86630"
5500.0, 36 months,13.99,187.96,C,C4,Supply Clerk,2 years,RENT,54243.0,Source Verified,Oct-2015,Fully Paid,credit_card,Credit card refinancing,19.69,Nov-2008,7.0,0.0,4030.0,42.0,14.0,w,INDIVIDUAL,0.0,0.0,"5591 Mark Station
South Dean, OK 22690"
12000.0, 36 months,14.09,410.66,B,B5,ONEAL STEEL,6 years,OWN,80000.0,Not Verified,Jun-2013,Fully Paid,debt_consolidation,paybill,16.01,May-2003,12.0,0.0,10475.0,63.5,16.0,f,INDIVIDUAL,0.0,0.0,"1294 Carter Ferry
South Tamiville, MS 00813"
8875.0, 36 months,16.29,313.3,C,C4,cliffs auto service centre,8 years,RENT,26000.0,Verified,Mar-2013,Fully Paid,credit_card,payoff,29.06,Oct-2006,16.0,0.0,24978.0,40.5,19.0,f,INDIVIDUAL,0.0,0.0,"16621 Stephanie Forges Suite 198
Kimberlyview, DC 22690"
15500.0, 36 months,7.89,484.93,A,A5,Contractor,1 year,MORTGAGE,82000.0,Not Verified,Feb-2015,Charged Off,debt_consolidation,Debt consolidation,8.47,Jul-2006,12.0,0.0,13329.0,62.0,29.0,f,INDIVIDUAL,1.0,0.0,"54999 Randy Drive
Ronaldborough, TN 48052"
3700.0, 60 months,16.45,90.87,E,E1,Dallas Area Rapid Transit,2 years,RENT,50001.56,Not Verified,May-2010,Charged Off,other,CTS Loan,21.73,Sep-1994,8.0,0.0,17546.0,79.8,29.0,f,INDIVIDUAL,,0.0,"46567 David Estates
Krististad, SD 11650"
20000.0, 36 months,8.9,635.07,A,A5,Novartis,10+ years,MORTGAGE,100000.0,Verified,Apr-2013,Fully Paid,debt_consolidation,Debt consolidation,26.08,Apr-1990,15.0,0.0,7696.0,42.1,35.0,w,INDIVIDUAL,3.0,0.0,"3091 Estes Ferry
East Brianna, DC 29597"
12000.0, 36 months,11.14,393.67,B,B2,,< 1 year,RENT,96000.0,Verified,Apr-2013,Fully Paid,debt_consolidation,Debt Killer,23.42,Jan-1999,11.0,2.0,19847.0,50.6,29.0,f,INDIVIDUAL,3.0,0.0,"42308 Amy Centers Suite 273
Rogerston, IN 00813"
4000.0, 36 months,6.03,121.75,A,A1,AT&T,10+ years,MORTGAGE,115000.0,Not Verified,Nov-2011,Fully Paid,car,Truck Loan,2.71,May-1989,9.0,0.0,4796.0,18.9,22.0,f,INDIVIDUAL,,0.0,"85251 Haney Camp Suite 768
North Christopher, VA 48052"
30000.0, 60 months,23.83,860.09,F,F5,Law Office of Robert M. Baskin,10+ years,MORTGAGE,155000.0,Verified,Jun-2013,Fully Paid,debt_consolidation,Debt consolidation,29.58,Mar-1994,14.0,0.0,51181.0,99.0,28.0,f,INDIVIDUAL,1.0,0.0,"771 Martin Square Apt. 311
Lake Cliffordmouth, RI 70466"
7875.0, 36 months,13.53,267.36,B,B5,customer service ,2 years,OWN,19000.0,Not Verified,Dec-2013,Charged Off,credit_card,pay off credit card,25.65,Nov-2009,5.0,0.0,6621.0,53.0,6.0,f,INDIVIDUAL,0.0,0.0,"595 Benitez Manors
Kathystad, PA 86630"
35000.0, 60 months,23.99,1006.68,F,F2,Administrative Offices,4 years,MORTGAGE,125000.0,Verified,Nov-2014,Charged Off,credit_card,Credit card refinancing,25.98,May-1990,16.0,0.0,76442.0,68.5,31.0,f,INDIVIDUAL,5.0,0.0,"PSC 9809, Box 3547
APO AE 30723"
15000.0, 36 months,8.39,472.75,A,A5,Project Manager,10+ years,MORTGAGE,108000.0,Verified,Aug-2014,Charged Off,debt_consolidation,Debt consolidation,16.44,Dec-1993,26.0,0.0,20040.0,22.3,65.0,f,INDIVIDUAL,4.0,0.0,"969 Lisa Lights
Chasebury, DC 70466"
19475.0, 60 months,23.43,553.84,F,F1,Retirement plan consultant,10+ years,RENT,82000.0,Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,26.46,Dec-2001,10.0,0.0,37450.0,97.0,19.0,f,INDIVIDUAL,0.0,0.0,"0457 Santiago Field
North Brianna, MD 29597"
16000.0, 36 months,6.03,486.97,A,A1,Airport Director,10+ years,MORTGAGE,180000.0,Not Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,17.52,Mar-1984,9.0,0.0,21170.0,56.8,35.0,w,INDIVIDUAL,6.0,0.0,"8918 Lawrence Center
East Danny, CA 00813"
2800.0, 36 months,16.29,98.85,C,C4,Harley Davidson Vehicle and powertrain O,1 year,MORTGAGE,56000.0,Verified,Apr-2013,Charged Off,debt_consolidation,Debt Consolidation,31.8,Aug-1998,15.0,0.0,20986.0,67.7,38.0,f,INDIVIDUAL,5.0,0.0,"6454 Hamilton Shoal
Lake Kirstenstad, MN 93700"
13000.0, 36 months,13.99,444.25,C,C4,owner,10+ years,OWN,26000.0,Source Verified,Sep-2015,Fully Paid,debt_consolidation,Debt consolidation,26.96,Sep-1996,13.0,1.0,10584.0,36.1,20.0,w,INDIVIDUAL,0.0,1.0,"15443 Malik Island Suite 503
North Latoyaland, AR 22690"
23275.0, 60 months,22.95,655.47,F,F1,"Grassroots Targeting, Llc",3 years,RENT,65000.0,Verified,Jun-2013,Fully Paid,debt_consolidation,Debt Consolidation,13.22,Oct-2001,4.0,0.0,30215.0,94.4,25.0,f,INDIVIDUAL,0.0,0.0,"1242 Vargas Groves
Scottland, AZ 70466"
8000.0, 36 months,11.99,265.68,B,B3,Accounting Clerk,10+ years,MORTGAGE,41558.0,Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,20.99,Aug-1994,7.0,1.0,4685.0,91.0,29.0,w,INDIVIDUAL,0.0,1.0,"080 Kelly Orchard Apt. 699
West Tiffany, WA 48052"
24000.0, 36 months,14.49,825.99,C,C4,Manager of Administration,9 years,MORTGAGE,98500.0,Source Verified,Jun-2016,Fully Paid,debt_consolidation,Debt consolidation,3.67,Dec-1994,10.0,0.0,9679.0,66.3,39.0,w,INDIVIDUAL,0.0,0.0,"9391 David Rapids
Lake Brittany, IA 48052"
19725.0, 36 months,7.89,617.11,A,A5,General Manager,10+ years,MORTGAGE,78000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,14.12,Sep-2003,7.0,2.0,12272.0,75.8,28.0,w,INDIVIDUAL,6.0,0.0,"05928 Christopher Courts Apt. 163
Paulfurt, MD 29597"
12200.0, 60 months,15.58,293.97,D,D3,Major League Baseball Advanced Media,4 years,RENT,40800.0,Verified,Aug-2010,Charged Off,credit_card,Refinance newlywed's credit cards,22.41,Sep-2000,7.0,0.0,15831.0,69.9,12.0,f,INDIVIDUAL,,0.0,"110 White Ports
Lake Leeburgh, AL 70466"
4200.0, 36 months,12.29,140.09,C,C1,teacher,2 years,RENT,48809.0,Not Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,20.43,Aug-2004,5.0,0.0,4216.0,68.0,13.0,f,INDIVIDUAL,0.0,0.0,"0212 Julie Greens Suite 053
South Annaberg, ME 30723"
26500.0, 36 months,14.09,906.87,B,B5,Martins,10+ years,MORTGAGE,160000.0,Verified,Jun-2013,Fully Paid,debt_consolidation,1st choice,9.47,Nov-1983,16.0,0.0,6797.0,22.0,48.0,f,INDIVIDUAL,10.0,0.0,"6091 Megan Extensions
Martinfort, CT 29597"
14675.0, 60 months,19.52,384.89,E,E3,,,OWN,35000.0,Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,16.02,Mar-2001,6.0,0.0,20675.0,91.5,12.0,w,INDIVIDUAL,1.0,0.0,"8434 Karen Street Suite 413
East William, UT 05113"
12000.0, 36 months,11.99,398.52,B,B5,shift engineer,10+ years,MORTGAGE,110000.0,Verified,Feb-2015,Charged Off,debt_consolidation,Debt consolidation,20.16,Jan-2004,20.0,0.0,30646.0,57.7,51.0,w,INDIVIDUAL,5.0,0.0,"82143 Kimberly Ranch
Port Rachelfurt, MN 48052"
21000.0, 60 months,17.57,528.37,D,D2,Police officer,10+ years,MORTGAGE,106000.0,Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,13.31,Oct-1998,8.0,0.0,15707.0,89.2,28.0,f,INDIVIDUAL,5.0,0.0,"8200 Christina Pines Apt. 275
South Kylie, PA 48052"
5000.0, 36 months,21.0,188.38,E,E2,Fidelity ,5 years,RENT,66260.0,Not Verified,Jun-2013,Charged Off,credit_card,Credit card refinancing,15.34,Nov-2001,13.0,0.0,2125.0,60.7,52.0,f,INDIVIDUAL,0.0,0.0,"968 Sandra Field
Port Sherryberg, WI 30723"
5000.0, 36 months,13.35,169.32,C,C2,Lead Technician ,3 years,RENT,33000.0,Source Verified,Jul-2014,Charged Off,medical,Medical expenses,18.33,Apr-2000,22.0,2.0,2054.0,36.0,46.0,w,INDIVIDUAL,0.0,2.0,"70865 Sanders Vista Suite 796
Alexanderside, MT 48052"
8000.0, 36 months,12.85,268.98,B,B4,TECHNICIAN,10+ years,RENT,101000.0,Not Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,12.07,Dec-1993,12.0,0.0,24713.0,60.1,20.0,f,INDIVIDUAL,1.0,0.0,"2737 Tucker Mills
West Michelle, SD 00813"
15000.0, 60 months,12.99,341.22,C,C2,Director of Talent Acquisition,1 year,RENT,125000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,11.42,Mar-1986,11.0,0.0,10577.0,77.8,24.0,w,INDIVIDUAL,4.0,0.0,"19356 Holly Flat Apt. 081
New Jennifer, WI 22690"
19650.0, 36 months,22.4,754.52,E,E3,Tax Assistant,2 years,RENT,56100.0,Not Verified,Dec-2013,Fully Paid,debt_consolidation,Debt Free,16.39,Dec-2000,10.0,0.0,24880.0,70.5,41.0,f,INDIVIDUAL,0.0,0.0,"9074 Gregory Ville
Jacksonmouth, WI 05113"
31300.0, 36 months,21.0,1179.23,E,E2,No Credit Check Auto Sales,10+ years,RENT,100000.0,Source Verified,Jan-2013,Fully Paid,small_business,Business,4.08,Jan-2003,7.0,1.0,15251.0,33.6,12.0,f,INDIVIDUAL,0.0,0.0,"3170 Brenda Lock
South Karenborough, AK 29597"
13000.0, 36 months,14.16,445.33,C,C2,Reg nurse,1 year,MORTGAGE,81000.0,Source Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,10.73,Oct-2001,13.0,0.0,8614.0,51.0,19.0,f,INDIVIDUAL,0.0,0.0,"016 Wilson Village Apt. 470
Michellestad, VA 48052"
5100.0, 36 months,17.86,184.02,D,D5,Sales Manager,2 years,OWN,60000.0,Verified,Nov-2015,Charged Off,debt_consolidation,Debt consolidation,21.72,Nov-2009,14.0,3.0,11093.0,43.5,26.0,f,INDIVIDUAL,0.0,0.0,"8165 Louis Mills
Annefurt, SC 11650"
21000.0, 36 months,7.9,657.1,A,A4,PFG,< 1 year,RENT,110000.0,Verified,Feb-2013,Fully Paid,credit_card,Increasing effectiveness of payments,24.51,Jun-2004,8.0,0.0,35453.0,77.9,13.0,f,INDIVIDUAL,0.0,0.0,"78845 Fisher Islands Suite 745
Jenkinsberg, AK 22690"
20000.0, 60 months,21.0,541.07,E,E2,Northern Arizona University,< 1 year,RENT,66000.0,Verified,Mar-2013,Charged Off,debt_consolidation,Debt Consolidation,13.6,Dec-1999,14.0,0.0,20771.0,85.5,41.0,f,INDIVIDUAL,0.0,0.0,"934 Mcconnell Springs Suite 132
Walterfort, FL 22690"
4000.0, 36 months,14.65,137.98,C,C5,Assistant,3 years,MORTGAGE,64000.0,Not Verified,Jul-2015,Charged Off,debt_consolidation,Debt consolidation,23.27,Oct-2001,19.0,0.0,10988.0,25.4,33.0,w,INDIVIDUAL,1.0,0.0,"78844 Jessica Dale Apt. 265
East Christinaburgh, SC 86630"
3625.0, 36 months,14.16,124.18,C,C2,Attorney,10+ years,MORTGAGE,51609.0,Verified,May-2014,Fully Paid,credit_card,Credit card refinancing,33.12,Oct-1990,9.0,0.0,27575.0,75.3,15.0,w,INDIVIDUAL,2.0,0.0,"7402 Gonzalez Rue Suite 948
East Nathaniel, CO 22690"
3000.0, 36 months,19.72,111.07,D,D5,sears automotive,5 years,RENT,21000.0,Source Verified,Sep-2012,Fully Paid,debt_consolidation,Debt consolidatiin loan,12.3,Sep-2005,4.0,0.0,6823.0,97.5,16.0,f,INDIVIDUAL,0.0,0.0,"7079 Sullivan Fields Suite 490
West Melissa, DE 70466"
14000.0, 36 months,11.99,464.94,B,B3,Managing Director,2 years,RENT,75000.0,Not Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,18.03,Jan-1999,11.0,1.0,9505.0,56.9,19.0,f,INDIVIDUAL,2.0,1.0,"4032 Christopher Flats
South Meghanburgh, TX 05113"
8000.0, 36 months,10.99,261.88,B,B2,Financial Advisor,< 1 year,MORTGAGE,65000.0,Source Verified,Nov-2013,Fully Paid,debt_consolidation,Credit Card Debt Consolidation,31.33,Aug-2002,14.0,0.0,5998.0,66.6,30.0,w,INDIVIDUAL,0.0,0.0,"804 Kathleen Hills
Veronicamouth, IN 30723"
12000.0, 36 months,12.42,400.99,B,B4,Covenant Communications Inc,6 years,MORTGAGE,81000.0,Not Verified,Jan-2012,Charged Off,small_business,Small Business Loan,17.29,Aug-1996,11.0,0.0,17670.0,59.3,29.0,f,INDIVIDUAL,,0.0,"739 Carr Lake Apt. 021
Evansfurt, SD 70466"
25000.0, 36 months,7.89,782.15,A,A5,General Manager,7 years,RENT,62000.0,Verified,Sep-2015,Fully Paid,credit_card,Credit card refinancing,31.69,Sep-2005,15.0,0.0,19955.0,39.7,32.0,f,INDIVIDUAL,0.0,0.0,"99193 Phillips Extensions Apt. 964
Jacobside, WY 29597"
10400.0, 36 months,7.26,322.36,A,A4,Unloader,10+ years,RENT,45000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,14.24,Jun-2002,14.0,0.0,13019.0,50.7,15.0,f,INDIVIDUAL,1.0,0.0,"9948 Sellers Vista
West Tyler, IL 29597"
13250.0, 36 months,15.61,463.29,C,C4,Teacher,10+ years,MORTGAGE,85000.0,Source Verified,Dec-2013,Fully Paid,debt_consolidation,Credit Debt Reduction,14.09,Feb-1997,16.0,0.0,6546.0,52.8,33.0,w,INDIVIDUAL,2.0,0.0,"9777 Ian Ramp Apt. 487
Port Jayfort, ND 48052"
15000.0, 60 months,19.2,390.77,D,D3,Documents,8 years,OWN,50000.0,Source Verified,Nov-2013,Charged Off,credit_card,Hope,14.26,Apr-1981,10.0,1.0,8032.0,44.4,20.0,f,INDIVIDUAL,5.0,1.0,"67536 Howell Hollow
New Bobmouth, WV 22690"
15000.0, 36 months,16.24,529.14,C,C5,Shreiff,10+ years,MORTGAGE,100000.0,Source Verified,Dec-2013,Fully Paid,debt_consolidation,Debt Con,22.72,Sep-2000,19.0,0.0,12585.0,28.8,35.0,f,INDIVIDUAL,3.0,0.0,"273 Hanson Fort
Frazierville, KS 48052"
5100.0, 36 months,12.99,171.82,C,C2,,,MORTGAGE,30000.0,Verified,Dec-2014,Fully Paid,credit_card,Credit card refinancing,7.16,Dec-1999,6.0,0.0,5179.0,66.4,16.0,f,INDIVIDUAL,5.0,0.0,"279 Lyons Plaza Suite 097
South Robertoberg, VA 05113"
